ROW		ERK	EMBASSY OF THE REPUBLIC OF KAZAKHSTAN
ROW	P7	ESL	JSC EAST LINE AIRLINES RUSSIA
ROW	ZE	ESR	EASTARJET CO.LTD / REPUBLIC OF KOREA
ROW		ESS	ESS
ROW		ESW	ESW
ROW		ETC	ETC
ROW	EY	ETD	ETIHAD AWY/NATIONAL A/L OF UAE
ROW	ET	ETH	ETHIOPIAN A/L
ROW		EUL	EURO-ASIA AVIATION AIR CARGO TRANSPORTATION
ROW		EUR	EUR
ROW	BR	EVA	EVA
ROW		EVC	EVC
ROW		EVP	evp
ROW		EW4	Rada Airlines
ROW		EWG	EWG
ROW		EWZ	EWZ
ROW		EX1	EXECUTIVE AIR CHARETD OF BOCA RATON INC
ROW		EX2	EXECUJET AUSTRALIA PTY LMITED
ROW		EXA	EXA
ROW		EXC	EXC
ROW		EXE	EXECUJET SOUTH AFRICA
ROW		EXH	EXECUTIVE AG
ROW		EXJ	JET CHARTER LTD
ROW		EXL	EXL
ROW		EXP	EXP
ROW		EXU	EXU
ROW	8D	EXV	FITS AVITISION
ROW		EY2	ey2
ROW		EYE	EYE
ROW	MG	EZA	EZNIS AIRWAYS
ROW		EZD	ZESTAIR,PHILIPPINES
ROW		EZX	EZX
ROW		F00	F00
ROW		FAC	CHILE
ROW	F3	FAD	FLY ADEAL
ROW		FAF	FAF
ROW		FAS	FALCON AVIATION SERVICES.
ROW		FAT	FAMOUS TECHNICIANS SDN BHD.
ROW		FBL	FBL
ROW		FBS	FBS
ROW		FCA	FIRST CHOICE AIRWAYS LTD
ROW	F6	FCC	FIRST CAMBODIA A/L
ROW	NN	FCG	VIP AVIA
ROW		FDA	FUJI DREAM AIRLINES CO LTD
ROW	FZ	FDB	FLY DUBAI
ROW		FDS	FDS
ROW	FX	FDX	FEDERAL EXPRESS
ROW	FE	FEA	FAR EASTERN AIR TRANSPORT
ROW		FEB	FEB
ROW		FED	FED
ROW		FEM	SERVICIAS AERROS REGIOMONTANOS,S.A
ROW		FEU	FEU
ROW		FFC	CONG TY BAY DICH VU MIEN NAM
ROW	FY	FFM	FLYFIREFLY SDN BHD
ROW		FGB	fgb
ROW		FGC	fgc
ROW		FGK	FGK
ROW	C0	FGO	FTL AIRLINES SAS
ROW		FGY	FGY
ROW		FHA	FHA
ROW		FHB	FHB
ROW		FHC	FHC
ROW		FHD	FHD
ROW		FHF	MASTERJET
ROW		FHM	FHM
ROW		FHS	FHSAS
ROW		FHV	DASSAULT AVIATION
ROW		FHY	FREEBIRD AIRLINES (FHY)
ROW		FI1	FI1
ROW		FIA	FLY ONE LTD REPUBLIC OF MOLDOVA
ROW		FIC	FLIGHT INSPECTION CENTER
ROW		FIM	FIM
ROW	AY	FIN	FINAIR
ROW		FIX	AIRFIX AVIATION
ROW		FJA	AEROPLAN DOO
ROW		FJT	FJT
ROW	2U	FKH	FLY KHIVA
ROW		FKS	FOCUS AIR
ROW		FL1	FL1
ROW		FLE	FLEXJET LLCC/O ASIA FLIGHT SERVICES CO. LTD
ROW		FLM	FLM
ROW		FLY	FLY BY WIRE INTERNATIONAL PVT.LTD
ROW		FMB	FMB
ROW		FMI	FMI
ROW		FML	FML
ROW		FOC	FREE OF CHARGE
ROW	OE	FOE	FLY ONE AIRLINES
ROW		FOP	fopil
ROW		FOR	FOR
ROW	NN	FPG	SWITZERLAND
ROW		FPL	FPL
ROW	QO	FQA	QUIKJET CARGO AIRLINES PRIVATE LIMITED
ROW		FRA	FR AVIATION
ROW		FRE	FRE
ROW	NN	FRT	AEROFREIGHT A/L
ROW		FSJ	FSJ
ROW		FTS	FAMOUS TECHNICIANS SDN BHD
ROW		FTT	FTT
ROW		FUJ	FUJ
ROW	VK	FVJ	valuejet
ROW		FWH	FWH
ROW		FWK	FWK
ROW		FWM	FWM
ROW		FWQ	FWQ
ROW		FWX	FWX
ROW	NN	FYG	FLYING PARTNERS CVBA
ROW		GAA	GLOBAL AFRICA AVIATION
ROW		GAC	GAZPROMAVIA AVIATION
ROW		GAE	GAE
ROW		GAF	GAF
ROW		GAF	GERMAN AIR FORCE
ROW		GAI	GAIN JET IRELAND LIMITED
ROW		GAM	GAMA AVIATION LLC
ROW	2P	GAP	PAL EXPRESS
ROW	NN	GAS	DOGAN HAVACILK
ROW		GAT	GAT
ROW		GAV	GULF AVIATION COMPANY LIMITED
ROW		GAZ	Gazproma via aviation company ltd
ROW		GCA	GULF COAST AVIATION
ROW		GCC	GCC
ROW		GCG	GCG
ROW		GCK	GLOCK AVIATION GMBH
ROW		GCO	GCO
ROW	GS	GCR	TIANJIN AIRLINES CO LTD
ROW		GCT	GULF COAST AVIATION
ROW		GDS	TAG AVIATION UK
ROW		GE1	Ge Capital Aviation Services Limited
ROW	LH	GEC	LUFTHANSA CARGO
ROW		GEM	GEM
ROW		GEN	GENERAL AVIATION
ROW		GER	GER
ROW		GES	GESTAIR S.A  (SPAIN)
ROW	GF	GFA	GULFAIR
ROW	NN	GFS	GOVERNMENT FLYING SERVICE
ROW		GGO	TAG1 AVIATION UK LTD
ROW		GGS	GGS
ROW		GHO	US MIL LOG SUPT
ROW	GA	GIA	GARUDA INDONESIA
ROW		GIR	GIR
ROW		GJE	GJE
ROW		GJI	Gain Jet Ireland limited
ROW	AH	GJM	AIRHUB AIRLINE
ROW	GW	GJT	GJT
ROW	NN	GLB	GLOBAL AVIATION
ROW		GLG	GLG
ROW	GL	GLJ	GLJ
ROW		GLO	GLOBAL AIRCRAFT DELIVERY
ROW	GL	GLP	GLP
ROW		GLX	GALAXY AIRWAYS , INC
ROW	NN	GMA	GAMA AVIATION
ROW		GMK	GMK CONSULTING LIMITED
ROW		GMR	GMR
ROW		GMY	GMY
ROW		GNJ	GNJ
ROW		GOD	GOODJET CO.,LTD
ROW		GOG	gog
ROW		GOJ	GOOD JET CO ,LTD
ROW		GOL	GOLDENWING AVIATION
ROW	YD	GOM	GOMELAVIA', GOMEL, REPUBLIC OF BELARUS
ROW		GOV	GOVERNMENT OF UGANDA
ROW		GPA	GP AVIATION SERVICES
ROW		GPO	Titan Airways
ROW		GRA	GRA
ROW		GRI	GRI
ROW		GRN	GRN
ROW		GRT	GREEN TREE GLOBAL, LTD.
ROW		GRX	GRX
ROW		GRY	GRY
ROW		GS1	GESTAIR S.A
ROW		GSA	GSA
ROW		GSJ	GSJ
ROW		GSP	GSP
ROW		GST	GST
ROW	E8	GTA	CITY AIRWAY
ROW		GTC	GULFCOAST AVIATION
ROW		GTG	GREEN TREE GLOBAL, LTD
ROW	5Y	GTI	ATLAS AIR (UAS)
ROW	8S	GTR	GALISTAIR TRADING LIMITED
ROW	NN	GTS	GAT S.A/ GAT AILNES
ROW		GUL	GULFSTREAM AEROSPACE
ROW		GWA	GOLDEN WINGS AVIATION
ROW		GWC	gwc
ROW	IJ	GWL	GREAT WALL A/L LTD
ROW		GXI	GXI
ROW		GXY	GALAXY AIRLINES
ROW		GYC	CONCIERGE U LTD
ROW	NN	GZD	V.GRIZODUBOVA AIR CO.LTD
ROW		GZN	GZN
ROW		GZP	GAZPROMAVIA AVIATION
ROW		GZU	GZU
ROW		HAA	C.ty co phan hang khong Hai Au
ROW		HAB	H.S. AVIATON CO., LTD.
ROW		HAD	HAD
ROW		HAF	HAF
ROW		HAH	EXECUTIVE AVIATION TAIWAN CORP .
ROW		HAH	HANHWA JET
ROW		HAI	HANG KHONG HAI AU
ROW		HAM	HAM
ROW		HAN	HAN
ROW		HAP	HIMALAYA AIRLINES PVT.LTD
ROW		HAR	HARBIN GLORIA GROUP CO.,LTD
ROW		HAU	HAU
ROW	HA	HAV	HAV
ROW		HAY	HAY
ROW		HBF	HBF
ROW		HBG	HBK GROUP C/O FLIGHTWORX AVIATION
ROW	NS	HBH	HEBEI AIR;INES LTD
ROW		HBI	HBI
ROW		HBJ	HBJ
ROW		HBK	HBK
ROW		HBM	hbm
ROW		HBW	HK BELLAWINGS JET LTD
ROW		HC6	HC6
ROW		HDA	DRAGON AIR
ROW		HDF	HELIDOSA JET FLEET
ROW		HEL	HELIDOSA AVIATION GROUP
ROW		HEN	HEN
ROW		HEW	HONEYWELL INTERNATIONAL INC
ROW	HF	HFJ	HFJ
ROW	3L	HFM	HI FLY CO.LTD
ROW	5K	HFY	HI FLY TRANSPORTES A�REOS S.A.
ROW	HB	HGB	GREATER BAY AIRLINES COMPANY LIMITED
ROW		HGJ	HANERGY JET CO.,LTD
ROW	HC	HGO	ONE AIR LIMITED
ROW		HHG	HHG
ROW		HI1	HELIDOSA AVI GRP
ROW		HI9	HI9
ROW		HIC	HINSON CORPORATE FLIGHT SERVICES
ROW		HID	Hindalco Industries ltd
ROW		HIF	HIF
ROW		HIM	HIM
ROW	7X	HIS	HADID
ROW		HKA	HKA
ROW		HKB	HKB
ROW	RH	HKC	HONG KONG AIR CARGO
ROW	UO	HKE	HONG KONG EXPRESS AIRWAYS LIMITED
ROW		HKG	HONG KONG GOVERNMENT FLYING SERVICE
ROW		HKM	Hong Kong Meridian Air Club Co, Limited
ROW	NN	HKV	HANGKHONGVN
ROW		HL7	HL7
ROW		HL8	HL8
ROW		HLB	HLB
ROW	I9	HLF	CENTRAL AIRLINE
ROW	NN	HLN	AIR HOLLAND
ROW		HLX	HLX
ROW	NN	HMM	HAMRA AIR
ROW		HOK	HOK
ROW		HOL	MOISES LOPERZ-FERNANDEZ (PRV)
ROW		HON	HON
ROW		HOO	HOOKY
ROW		HOW	HOWARD JANZEN
ROW		HR1	QUAN SU HAN QUOC
ROW		HR3	KH�NG QU�N H�N QU?C
ROW		HRS	HELISTAR RESOURCES SDN BHD.
ROW		HRT	Chartring Air INC
ROW		HS1	AC AVIATION CO.LTD
ROW		HSA	H.S.AVIATION CO.,LTD
ROW		HSB	HSB
ROW	HS	HSC	HSC
ROW	HS	HSD	HSD
ROW		HSD	AC AVIATION CO.,LTD
ROW		HSG	HSG
ROW		HSH	HSH
ROW		HSI	HSI
ROW		HSK	MJETS LIMITED (HSK)
ROW		HSL	ADVANCE AVIATION JET CO., LTD
ROW		HSM	HSM
ROW		HSN	NEWGEN AIRWAYS CO.LTD
ROW		HSP	HSP
ROW		HSR	HSR
ROW		HSS	HSS
ROW		HSV	VIP JETS LTD
ROW		HSW	HSW
ROW		HSY	HSY
ROW		HUN	HUNNU AIR
ROW		HVA	HANG HANG KHONG QUOC GIA VIET NAM
ROW	VN	HVN	HANG KHONG VIET NAM
ROW	HN	HVY	
ROW		HWA	HWA
ROW	G5	HXA	CHINA EXPRESS AIRLINES
ROW		HXL	HAPAG-LLOYD EXECUTIVE (HXL)
ROW		HYA	HYA
ROW		HYN	HYN
ROW		HYP	HYP
ROW		HYR	HYR700A
ROW	YG	HYT	YTO CARGO AIRLINES CO., LTD
ROW		HZA	HZA
ROW		HZM	HZM
ROW	ZS	HZS	AVIATIN HORIZONS
ROW		HZS	SAUDI MEDIACAL SERVICES
ROW		HZW	HZW
ROW		HZX	HZX
ROW		IAD	IAD
ROW	IO	IAE	IRAERO
ROW		IAF	IAF
ROW		IAM	IAM
ROW		IAT	INTERGRITY AIRCRAFT TITLE HOLDINGS LLC
ROW	NN	IAV	BERKUT STATE A/L KAZAKHTAN
ROW	IA	IAW	IRAQI AIRWAYS
ROW		IBG	IBG
ROW		ICE	ICE
ROW	5C	ICL	5C
ROW		ICU	ICU
ROW	C8	ICV	CARGOLUX ITALIA SPA
ROW		IDA	EMBASSY OF THE REPUBLIC OF INDONESIA
ROW		IDB	SIRIO S.P.A
ROW		IEE	IEE
ROW		IFA	IFA
ROW		IFC	INDIAN AIR FORCE
ROW		IFF	IFF
ROW		IFS	IFS
ROW	TE	IGA	IGA
ROW	6E	IGO	IndiGo
ROW	GH	IGT	GEORGIAN AIRLINES LLC
ROW		IJM	INTERNATIONAL JET MANAGEMENT
ROW	NN	IKT	RUSSIAN AVIACOMPANY
ROW	8X	IMT	IMTREC
ROW		IND	IND
ROW		INJ	INJ
ROW		INN	INNOSKY LIMITED
ROW		INT	INTERGLOBE AVIATION LIMITED
ROW		IOL	IOL
ROW		IRA	IRA.
ROW		IRL	AIRLINK AIRWAYS LTD
ROW	W5	IRM	MAHAN AIR (IRAN)
ROW	NI	IRZ	SAHA AIRLINES
ROW		ISN	ISN
ROW		ITA	ITA INVESTMENTS , LLC
ROW		ITI	ITI
ROW		IVC	IVC
ROW		IYE	YEMEN AIRWAYS
ROW		JA0	JA0
ROW		JA1	JAPAN AIRLINES(JA1)
ROW		JA2	Jetstar Japan
ROW		JA5	JA5
ROW		JA8	JA8
ROW		JA9	JA9
ROW	JF	JAA	JETASIA AIRWAYS
ROW		JAB	AIR BAGAN LTD
ROW		JAC	JAC
ROW		JAD	JAD
ROW		JAE	JADE CARGO INTERNATIONAL
ROW	TB	JAF	TB
ROW		JAG	JAG
ROW	9W	JAI	JET AIRWAYS INDIA LTD
ROW	JL	JAL	JAPAN A/L
ROW		JAM	JAMES BAUM
ROW		JAN	JAN
ROW		JAO	JAO
ROW		JAP	JAP
ROW		JAP	JAPAN AIR FORCE
ROW	NN	JAS	JAPAN AIR SYSTEM CO., LTD
ROW		JAT	JAPAT AG C/O ASA GROUP CORPORATION
ROW	R5	JAV	JORDAN AVIATION
ROW	JO	JAZ	JALWAYS CO.LTD
ROW		JBA	JBA
ROW		JC1	jc1
ROW		JCB	TAG AVIATION (UK) LTD
ROW	QD	JCC	CAMBODIA INTERNATIONAL A/L
ROW		JCC	JET CONCIERGE CLUB.
ROW		JCG	Japan Coast Guard
ROW		JCL	JETCALL GMBH
ROW		JCO	JCO
ROW	NN	JCS	JETCLUB
ROW		JDI	JDI
ROW	JG	JDL	JIANGSU JINGDONG CARGO AIRLINE
ROW		JE1	JET STAR JAPAN
ROW		JE2	Jet aviation flight services, inc c/o asia flight services
ROW		JEA	JEA
ROW		JEE	JEE
ROW		JEF	JEF
ROW		JEI	JET EXECUTIVE INTERNATIONAL CHARTER GMBH  CO. KG
ROW		JEJ	JEJ
ROW		JEL	JET ASIA LIMITED
ROW		JES	QUAN  SU  MY
ROW		JET	JET ASIA
ROW		JET	JET.
ROW		JEV	JETAVIATION FLIGHT SERVICES
ROW		JEW	JET WEST
ROW		JF	NHAT BAN
ROW		JF0	JF0
ROW	JF	JF1	JF1
ROW		JF4	JF4
ROW		JF5	JF5
ROW		JGJ	JINGGONG GLOBALJET ZHEJIANG JET CO LTD (JGJ)
ROW		JIA	JIANGSUJET CO, LTD.
ROW		JIC	JIANGSUJET CO.,LTD
ROW		JIN	JINGGONG GLOBALJET ZHEJIANG JET CO LTD
ROW		JIP	JI PTE LIMITED
ROW		JJ1	JEJU AIR .
ROW	7C	JJA	JEJUAIR (REPUBLIC OF KOREA)
ROW		JJC	JJC
ROW	NN	JKT	ROYAL KHMER AIRLINES JKT
ROW		JLC	JLC
ROW		JLJ	JAPAN AIRLINES DOMESTIC(JLJ=J-BIRD)
ROW		JME	JME
ROW		JMK	JMK
ROW	JM	JML	MALTA
ROW		JN	JAPAN NAVY.
ROW		JN5	JN5
ROW		JN6	JAPAN NAVY
ROW	JN	JN7	JN7
ROW	LJ	JNA	JIN AIR
ROW		JOH	JOHN SPRINGTHORPE.
ROW		JOS	QU�N ??I HOA K?
ROW		JP4	QUAN SU NHAT
ROW		JPM	J P MORGAN CHASE -NY
ROW	NN	JPN	JEPPESEN UK
ROW	3K	JSA	JETSTAR ASIA AIRWAYS LIMITED
ROW		JSC	
ROW	JQ	JST	JETSTAR AIRWAYS PTY LTD
ROW	JS	JSU	JIANGSUJET
ROW		JT2	JT2
ROW	NU	JTA	JAPAN TRANSOCEAN AIR
ROW		JTI	JTI
ROW		JTN	JET TEST INTERNATIONAL
ROW		JUN	DOD
ROW		JUP	JUPITER CAPITAL PRIVATE LIMITED
ROW		JVE	JET EXECUTIVE
ROW	NN	JXS	JETEX FLIGHT(EQUATORIALE GUINEA A/L)
ROW		JXX	
ROW	AQ	JYH	9 AIR CO.LTD
ROW		K60	K60
ROW		K96	K96
ROW		KA1	KOREAN AIR  CARGO
ROW		KA2	KA2
ROW		KAA	KALITTA AIR
ROW	KU	KAC	KUWAIT A/W
ROW		KAF	KOREA ARI FORCE 101
ROW		KAH	KAZAN HELICOPTERS PLANT.
ROW	KE	KAL	KOREAN AIR
ROW		KAN	KAN
ROW	EO	KAR	LLC'IKAR'
ROW		KAY	KAY
ROW		KAZ	AIRLINE COMLUX-KZ LLC
ROW		KBA	KENN BOREK AIR LTD
ROW		KBL	KIMBERLY CLARK CORPORATION
ROW		KBZ	AIR KBZ LTD
ROW		KC	TURKISK AIRLINES
ROW	3Q	KCH	KC INTERNATIONAL AIRLINES
ROW		KCL	KENMORE CREW LEASING, INC.
ROW		KEC	KEC
ROW		KEK	KEN KEMNA
ROW		KEN	KEN
ROW		KFE	KFE
ROW		KFR	DECCAN AVIATION
ROW		KGK	SKYKG AIRLINES
ROW	H8	KHB	KHABAROVSK STATE AIR  ENTERPRISE, DALAVIA
ROW		KHK	KHK
ROW		KHM	BAS GUEMSEY LTD
ROW	K6	KHV	CAMBODIA ANGKOR AIR
ROW		KIM	kim
ROW		KIN	USA MILITARY
ROW		KIW	KIW
ROW	NN	KJC	KRASNOYARSK AIRLINES
ROW	KL	KLM	KLM ROYAL DUTCH A/L
ROW	KR	KME	CAMBODIA AIRLINES CO. LTD
ROW		KMF	KMF
ROW	8K	KMI	K-MILE
ROW		KNA	KUNMING AIRLINES CO .LTD
ROW	KO	KOC	KOC
ROW	JS	KOR	AIR KORYO
ROW		KPI	KING POWER INTERNATIOAL COMPANY LTD
ROW		KPM	KPM
ROW		KQ1	C�ng ty CP Du l?ch TM T�y H?
ROW	KQ	KQA	KENYA AIRWAYS
ROW		KRC	KOREA AIRPORTS CORPORATION
ROW		KRI	KRYLO AIRLINES
ROW	NN	KRT	AIRCOMPANY KOKSHETAU
ROW	NN	KSA	SUDAEROCARGO LTD
ROW	KT	KTC	AirAsia Cambodia
ROW		KTM	KTM
ROW		KUM	KUM
ROW		KUO	KUO
ROW	WW	KXP	MJETS AIR / KARGO XPRESS
ROW	GG	KYE	KYE
ROW		KZN	KZN
ROW	KC	KZR	AIR ASTANA
ROW	GO	KZU	ULS AIRLINE CARGO
ROW		LAA	LAA
ROW		LAC	LANCE MORTENSEN
ROW		LAF	LAO AIRFORCE
ROW		LAH	LAH
ROW		LAM	LANCE MORTENSEN.
ROW	LA	LAN	LAN CHILE AIRLINES
ROW	QV	LAO	LAO AVIATION
ROW		LAR	LARRY KING
ROW		LAT	LATITUDE AIR AMBULANCE
ROW		LBT	LBT
ROW		LC3	LC3
ROW		LC8	LC8
ROW	LF	LCI	LAO CENTER AIRLINE
ROW		LCY	LCY
ROW	NG	LDA	LAUDA AIR
ROW		LDI	LAUDA AIR
ROW		LEA	LEA
ROW		LEI	LEITRIM MANAGEMENT SA
ROW		LEP	AIR NATIONAL AUSTRALIA PTY LTD
ROW		LEU	LEU
ROW		LFL	LIFE FLIGHT AUSTRALIA LIMITED (LFL)
ROW		LGE	LG ELECTRONICS INC
ROW		LGE	LGE
ROW	6T	LGT	LONGTAIL AVIATION INTERNATIONAL LIMITED
ROW	GI	LHA	GUANGDONG LONGHAO AIRLINES
ROW		LI	LIBERTY MUTUAL INSURANCE CO
ROW		LIA	LIAONING MERIDIAN JET CO., LTD
ROW		LIF	LIF
ROW		LIM	LIM
ROW		LIN	LIONAIR INC PHILIPPINES
ROW		LIO	LIO
ROW	JT	LIR	LION AIR   (LUXEMBOURG)
ROW		LIS	LUK AERO JSC
ROW	LF	LKA	LAO CENTRAL AIRLINES
ROW	8L	LKE	LUCKY AIR
ROW	RD	LKH	SMALL PLANET AIRLINES
ROW		LLI	LLI
ROW		LLJ	LLJ
ROW	LK	LLL	LAO SKYWAY
ROW		LLL	LLL
ROW		LMG	LMG
ROW		LMI	LIBERTY MULTUAL INSURANCE CO
ROW		LMJ	LIAONING MERIDIAN JET CO.,LTD
ROW		LMT	ALMATY AVIATION
ROW	JT	LNI	LION AIR (INDONESIA)
ROW		LNM	Lnm
ROW		LNX	LNX
ROW		LOB	LOB
ROW	RD	LOL	LOL
ROW	LO	LOT	LOT POLISH AIRLINES
ROW		LRB	LRB
ROW		LSM	LUXAVIATION SAN MARINO
ROW		LSP	LIFE FLIGHT SINGAPORE PTE.LTD
ROW		LTC	LUFTHANSA CARGO
ROW	TL	LTU	LUFTTRANSPORT-UNTERNEHMEN GMBH
ROW		LUC	LUC
ROW		LUF	LUFT AVIATION CHARTER PTY LTD
ROW		LUR	QUAN SU INDONESIA
ROW		LVD	LAS VEGAS SANDS CORP.
ROW		LVH	FB LINEAS AEREAS S.A
ROW		LXA	LUXAVIATION S.A
ROW		LXG	LXG
ROW		LXJ	LXJ
ROW	LK	LXR	AIR LUXOR (PORTUGAL)
ROW		LYC	LYC
ROW	2N	LYX	SMARTLYNX AIRLINES MALTA LTD
ROW		M01	M01
ROW		M9M	m9m
ROW		MAA	MARCH OPERATIONS LLC C/O ASA
ROW		MAB	MAB
ROW		MAD	MAD SCIENCE CHAMBER LLC
ROW		MAF	BAN THANH NI�N QU�N ??I
ROW		MAG	MAG
ROW		MAI	MAI
ROW		MAJ	NOMAD AVIATION AG
ROW		MAL	MAINBASE LIMITED
ROW		MAN	MAN
ROW		MAR	MALAYSIA A/L
ROW	MH	MAS	MALAYSIA A/L
ROW	MK	MAU	AIR MAURITUS
ROW		MAW	MACAU FISHERMANS WHARF INTERNATIONAL INVESTMENT LTD
ROW		MAX	MAX
ROW		MBA	MBA
ROW		MBL	MBL
ROW	NN	MCC	AEROCOM LTD
ROW		MCE	JET CONCIERGE CLUB
ROW		MCI	MCI
ROW		MCP	PURU AVIATION
ROW		MCV	MCV
ROW	AE	MDA	MANADRIN A/L
ROW	MD	MDG	AIR MADAGASCAR
ROW	RI	MDL	AIRMARK  AVIATION PTE LTD
ROW		MDU	MDU
ROW		MDX	MDX
ROW	ME	MEA	MIDDLE ESAT A/L
ROW		MED	MED
ROW	NN	MEJ	BBJ ONE INC
ROW		MEM	MERIDIAN AIRLINES
ROW		MEN	MAE AIRCRAFT MANAGEMENT
ROW	NN	MET	METROJET
ROW		MFI	BUSINESS AIR A.S.
ROW		MFL	MFL
ROW	C6	MFX	CENTRUM AIR
ROW	MG	MG	eznis
ROW	MG	MG	eznis
ROW		MGA	MGA
ROW	P9	MGE	ASIA PACIFIC AIRLINES
ROW		MGF	MGF
ROW		MGG	SKYPARK FLIGHT CENTRE
ROW	4M	MGH	MAVI GOK HAVACILIK AS
ROW	OM	MGL	MONGOLIA A/L
ROW		MGM	MGM
ROW		MGP	ARIRANG AVIATION LTD
ROW		MGR	EMPEROR AVIATION LTD
ROW		MGR	MGR
ROW		MGS	MGS
ROW	XF	MGW	MGW
ROW		MHS	AIR MEMPHIS (MHS)
ROW		MHV	MHS AVIATION
ROW		MI1	MI1
ROW	NN	MIA	REPAT US
ROW		MID	MID
ROW		MIG	MIG
ROW	QS	MIL	MILITARY
ROW		MIN	MINEBEA CO LTD.
ROW		MJC	MANDARIN AIR CO., LTD
ROW		MJC	MJC
ROW		MJE	MJETS LIMITED
ROW		MJF	MJF
ROW		MJG	MJG
ROW		MJH	MNG JET HAVACILIK AS
ROW		MJI	MACAU JET INTERNATIONAL
ROW		MJJ	MJETS Limited
ROW	NN	MJL	JET LINE INTL LTD
ROW		MJL	MERIDIAN JET LIMITED
ROW		MJM	MJM
ROW		MJN	MJN
ROW		MJS	BRILLIANT  JET
ROW	MK	MKA	MK AIRLINES
ROW		MKB	MKB
ROW		MKE	MKE
ROW	P8	MKG	AIR MEKONG,MEKONG AVIATION JSC
ROW		MKK	MKK
ROW	NN	MKN	MEKONG A/L
ROW	LQ	MKR	LANMEI AIRLINES(CAMBODIA)
ROW		ML1	MJETS LIMITED
ROW		ML2	MJETS LIMITED
ROW		ML3	MJETS LIMITED..
ROW		ML3	MJETS LIMITED...
ROW		ML4	MJETS LIMITED...
ROW		MLA	MLA
ROW		MLC	CEILO DEL REY CO.LTD
ROW		MLD	MLD
ROW		MLG	MARLO GROUP (Thailand) Ltd
ROW	4X	MLH	AVION EXPRESS MALTA
ROW		MLI	METROJET
ROW		MLL	MLL
ROW		MLM	MLM
ROW		MLO	MLO
ROW	MJ	MLR	MIHIN LANKA PRIVATE LIMITED
ROW	DB	MLT	MALETH
ROW		MLW	MLW
ROW		MLY	M.L.MILYA HELICOPTERS PLANT
ROW	8M	MMA	MYANMAR AIRWAYS INTERNATIONAL
ROW		MMB	MMB
ROW		MMD	AIR  ALSIE
ROW	MR	MML	HUNNU AIR
ROW		MMO	MMO
ROW	YU	MMZ	EUROATLANTIC
ROW	NN	MNB	MNB A/L
ROW	M0	MNG	AERO MONGOLIA
ROW		MOB	MOB
ROW		MOJ	MOJ
ROW		MON	MONARCH AIRLINES
ROW		MOO	MOO
ROW		MOR	MORICH INTERNATONAL INVESTMENT LIMITED
ROW		MOU	MOU
ROW		MOV	VIM AIRLINES
ROW		MPB	MPB
ROW		MPC	MPC
ROW		MPT	MPT
ROW		MRF	MRF
ROW		MRI	MRI
ROW		MRJ	MRJ
ROW		MRO	MRO
ROW		MSA	JETSTAR JAPAN
ROW		MSC	ARIRANG AVIATION LIMITED.
ROW	MS	MSE	EGYPTAIR
ROW		MSF	MINSHENG INTERNATIONAL JET CO., LTD
ROW		MSG	MSG
ROW	NN	MSI	ATS/PLANNING N PROVIDING CENTER
ROW		MSJ	MINSHENG JIAYONG LEASING LIMITED..
ROW		MSO	JBJE PER
ROW	MS	MSR	EGYPT  AIR
ROW		MSU	MSU
ROW		MTF	MTF
ROW		MTJ	MTJ
ROW	NN	MTM	AIR INDEPENDENCE
ROW		MTS	MTS
ROW		MTY	MTY
ROW		MUA	MURRAY AIR
ROW		MUG	MUG
ROW		MUR	MUR
ROW		MVA	MVA
ROW		MVJ	M?A VISTRA AVIATION
ROW		MVL	MAGADAN A/L
ROW		MVR	mvr
ROW		MWA	PRIVAE
ROW	OD	MXD	MALINDO AIR/MALAYSIA
ROW	6M	MXM	MXM
ROW		MXU	MXU
ROW		MYA	MYA
ROW		MYB	MYB
ROW		MYE	MY JET XPRESS AIRLINES SDN BHD MALAYSIA
ROW		MYG	myg
ROW		MYJ	MYJ
ROW		MYL	BE CONSEILS SARL
ROW		MYO	APEC
ROW		MYS	MYS
ROW		MYT	MY TRAVEL AIRWAYS
ROW	3Y	MYU	PT MY INDO AIRLINE
ROW	MJ	MYW	MYWAY AIRLINES CO LTD
ROW		MYX	SMARTLYNN AIRLINES
ROW		MZJ	MZJ
ROW		MZT	MZT
ROW		N10	N10
ROW		N11	N11
ROW		N12	N12
ROW		N13	N13
ROW		N14	NETJETS  AVIATION  INC
ROW		N15	N15
ROW		N16	N16
ROW		N17	N17
ROW		N18	N18
ROW		N19	N19
ROW		N1A	N1A
ROW		N1B	N1B
ROW		N1F	n1f
ROW		N1P	N1P
ROW		N20	N20
ROW		N21	MetroJet private LTD
ROW		N22	N21
ROW		N22	N22
ROW		N23	N23
ROW		N24	N24
ROW		N24	OJETS PTE LT
ROW		N25	N25
ROW		N26	N26
ROW		N27	N27
ROW		N28	N28
ROW		N29	N29
ROW		N2F	N2F
ROW		N2P	N2P
ROW		N2Q	N2Q
ROW		N2T	N2T
ROW		N30	N30
ROW		N31	N31
ROW		N32	N32
ROW		N33	N33
ROW		N34	N34
ROW		N35	N35
ROW		N36	N36
ROW		N37	N37
ROW		N38	N38
ROW		N39	N39
ROW		N3P	N3P
ROW		N50	N50
ROW		N51	N51
ROW		N52	N52
ROW		N53	N53
ROW		N54	N54
ROW		N55	N55
ROW		N56	N56
ROW		N57	N57
ROW		N58	N58
ROW		N59	N59
ROW		N5G	N5G
ROW		N5K	N5K
ROW		N5M	N5M
